Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0;14.62;Apartamento
Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;38.0;Apartamento
Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;32.78;Apartamento
Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;12.14;Apartamento
Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0;26.67;Apartamento
Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;0.0;17.46;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0;21.94;Apartamento
Apartamento;Laranjeiras;2;0;0;51;1900.0;450.0;25.0;37.25;Apartamento
Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0;64.71;Apartamento
Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0;30.0;Apartamento
Apartamento;Lagoa;3;3;3;230;6000.0;4600.0;990.0;26.09;Apartamento
Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0;27.42;Apartamento
Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0;30.97;Apartamento
Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0;34.69;Apartamento
Apartamento;Méier;1;0;0;53;900.0;484.0;37.0;16.98;Apartamento
Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;20.63;Apartamento
Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0;24.21;Apartamento
Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;62.16;Apartamento
Apartamento;Curicica;1;1;0;45;700.0;356.0;126.0;15.56;Apartamento
Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;22.22;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;21.25;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;31.43;Apartamento
Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0;28.95;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;0.0;25.0;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;16.09;Apartamento
Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0;25.24;Apartamento
Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0;20.0;Apartamento
Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;51.43;Apartamento
Apartamento;Jardim Botânico;2;1;1;86;4100.0;830.0;257.0;47.67;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;203;6000.0;1200.0;420.0;29.56;Apartamento
Apartamento;Leblon;3;1;0;110;6200.0;885.0;0.0;56.36;Apartamento
Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0;32.14;Apartamento
Apartamento;Andaraí;1;0;1;30;1100.0;580.0;0.0;36.67;Apartamento
Apartamento;Pechincha;2;1;0;52;700.0;420.0;35.0;13.46;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2300.0;1220.0;134.0;30.67;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;390.0;36.0;18.18;Apartamento
Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0;11.43;Apartamento
Apartamento;Lagoa;2;1;0;77;2700.0;1050.0;302.0;35.06;Apartamento
Apartamento;Copacabana;3;1;1;194;7500.0;1710.0;4641.0;38.66;Apartamento
Apartamento;Leblon;3;3;1;208;8000.0;1700.0;965.0;38.46;Apartamento
Apartamento;Gávea;3;1;2;220;7000.0;3200.0;450.0;31.82;Apartamento
Apartamento;Barra da Tijuca;3;2;1;204;4600.0;2321.0;489.0;22.55;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1503.0;330.0;39.39;Apartamento
Apartamento;Leblon;3;2;1;140;4500.0;2552.0;595.0;32.14;Apartamento
Apartamento;Laranjeiras;3;1;1;150;3200.0;1504.0;301.0;21.33;Apartamento
Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;25.53;Apartamento
Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;26.43;Apartamento
Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0;71.95;Apartamento
Apartamento;Grajaú;2;0;0;70;1300.0;447.0;0.0;18.57;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;830.0;0.0;11.88;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;4900.0;1600.0;3580.0;35.0;Apartamento
Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0;56.67;Apartamento
Apartamento;Itanhangá;2;1;1;58;900.0;500.0;212.0;15.52;Apartamento
Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0;19.34;Apartamento
Apartamento;Leme;1;0;0;55;2000.0;585.0;79.0;36.36;Apartamento
Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0;16.46;Apartamento
Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1478.0;255.0;24.51;Apartamento
Apartamento;Copacabana;3;1;1;160;4000.0;1617.0;300.0;25.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0;40.0;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;80;900.0;170.0;0.0;11.25;Apartamento
Apartamento;Ipanema;3;1;0;80;4000.0;1200.0;251.0;50.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;77;2000.0;580.0;80.0;25.97;Apartamento
Apartamento;Jardim Botânico;3;2;2;145;4680.0;1296.0;317.0;32.28;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;185;2500.0;1355.0;2917.0;13.51;Apartamento
Apartamento;Barra da Tijuca;1;1;1;68;2800.0;1250.0;219.0;41.18;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0;42.17;Apartamento
Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0;52.78;Apartamento
Apartamento;Copacabana;2;1;1;110;4000.0;1010.0;252.0;36.36;Apartamento
Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0;26.02;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;180;1300.0;1635.0;320.0;7.22;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;23.33;Apartamento
Apartamento;Leblon;2;3;1;168;9000.0;2124.0;563.0;53.57;Apartamento
Apartamento;Barra da Tijuca;1;0;0;71;2100.0;1200.0;220.0;29.58;Apartamento
Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0;29.01;Apartamento
Apartamento;Jacarepaguá;2;1;1;67;2000.0;636.0;75.0;29.85;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;200;3900.0;800.0;310.0;19.5;Apartamento
Apartamento;São Francisco Xavier;3;1;0;90;1900.0;210.0;160.0;21.11;Apartamento
Apartamento;Lagoa;2;1;1;56;3500.0;1490.0;323.0;62.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;680.0;100.0;27.69;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;737.0;142.0;21.43;Apartamento
Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0;17.35;Apartamento
Apartamento;Andaraí;2;0;0;66;700.0;900.0;46.0;10.61;Apartamento
Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;400.0;31.5;Apartamento
Apartamento;Pechincha;2;1;0;60;900.0;420.0;15.0;15.0;Apartamento
Apartamento;Vila Valqueire;3;2;1;129;2200.0;755.0;195.0;17.05;Apartamento
Apartamento;Santa Teresa;2;0;0;65;1400.0;600.0;0.0;21.54;Apartamento
Apartamento;Gávea;3;1;1;138;7900.0;1900.0;3418.0;57.25;Apartamento
Apartamento;São Conrado;3;2;1;150;6500.0;1800.0;0.0;43.33;Apartamento
Apartamento;Jacarepaguá;4;2;2;155;3000.0;1664.0;309.0;19.35;Apartamento
Apartamento;Ipanema;3;1;0;130;8000.0;2000.0;480.0;61.54;Apartamento
Apartamento;Botafogo;3;1;1;123;4000.0;1188.0;221.0;32.52;Apartamento
Apartamento;Cachambi;2;0;0;50;900.0;313.0;0.0;18.0;Apartamento
Apartamento;Botafogo;1;0;0;38;1300.0;400.0;25.0;34.21;Apartamento
Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0;12.5;Apartamento
Apartamento;Lins de Vasconcelos;2;0;0;50;900.0;360.0;13.0;18.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;900.0;195.0;21.25;Apartamento
Apartamento;Copacabana;1;0;0;36;1700.0;632.0;69.0;47.22;Apartamento
Apartamento;Campo Grande;2;1;0;70;750.0;330.0;0.0;10.71;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;850.0;590.0;37.0;17.35;Apartamento
Apartamento;Copacabana;1;0;0;37;2200.0;555.0;70.0;59.46;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0;47.62;Apartamento
Apartamento;Gávea;2;1;0;63;3300.0;650.0;0.0;52.38;Apartamento
Apartamento;Barra da Tijuca;2;1;0;74;2100.0;750.0;0.0;28.38;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;1000.0;80.0;32.86;Apartamento
Apartamento;Barra da Tijuca;4;2;1;330;9000.0;3100.0;1085.0;27.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;560.0;0.0;27.69;Apartamento
Apartamento;Flamengo;3;0;1;110;3800.0;659.0;146.0;34.55;Apartamento
Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;342.0;50.0;Apartamento
Apartamento;Glória;1;0;0;28;1500.0;250.0;0.0;53.57;Apartamento
Apartamento;Barra da Tijuca;2;2;1;65;1600.0;1270.0;233.0;24.62;Apartamento
Apartamento;Engenho Novo;2;1;0;69;1250.0;600.0;0.0;18.12;Apartamento
Apartamento;Camorim;2;1;0;48;1000.0;340.0;90.0;20.83;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2300.0;1482.0;251.0;26.44;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;800.0;130.0;21.43;Apartamento
Apartamento;Barra da Tijuca;3;1;1;75;1900.0;750.0;60.0;25.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;140.0;43.75;Apartamento
Apartamento;Copacabana;3;0;2;130;4000.0;950.0;200.0;30.77;Apartamento
Apartamento;Cascadura;3;0;0;58;990.0;100.0;0.0;17.07;Apartamento
Apartamento;Humaitá;2;1;0;72;2900.0;815.0;96.0;40.28;Apartamento
Apartamento;Jacarepaguá;2;1;2;68;1700.0;739.0;0.0;25.0;Apartamento
Apartamento;São Conrado;4;2;1;230;5150.0;2225.0;350.0;22.39;Apartamento
Apartamento;Pechincha;2;1;1;61;1000.0;489.0;0.0;16.39;Apartamento
Apartamento;Copacabana;3;1;0;290;8000.0;2032.0;7000.0;27.59;Apartamento
Apartamento;Tijuca;2;1;0;72;1500.0;734.0;0.0;20.83;Apartamento
Apartamento;Praia da Bandeira;2;1;0;90;1400.0;480.0;85.0;15.56;Apartamento
Apartamento;Tijuca;3;0;0;86;1500.0;690.0;83.0;17.44;Apartamento
Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
Apartamento;Grajaú;2;0;0;53;1200.0;270.0;17.0;22.64;Apartamento
Apartamento;Copacabana;2;0;1;120;3800.0;1413.0;314.0;31.67;Apartamento
Apartamento;Ipanema;3;2;1;108;6000.0;2100.0;466.0;55.56;Apartamento
Apartamento;Ipanema;3;2;1;220;9000.0;3600.0;1400.0;40.91;Apartamento
Apartamento;Ipanema;1;0;1;46;1800.0;936.0;86.0;39.13;Apartamento
Apartamento;Saúde;2;0;0;65;1300.0;468.0;30.0;20.0;Apartamento
Apartamento;Ipanema;1;0;1;48;2100.0;540.0;81.0;43.75;Apartamento
Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;33.33;Apartamento
Apartamento;Itanhangá;2;0;0;56;1200.0;781.0;26.0;21.43;Apartamento
Apartamento;Copacabana;2;0;1;45;1600.0;620.0;0.0;35.56;Apartamento
Apartamento;Barra da Tijuca;3;2;1;201;9500.0;2300.0;13500.0;47.26;Apartamento
Apartamento;Centro;1;0;1;38;1150.0;400.0;25.0;30.26;Apartamento
Apartamento;Leme;3;1;0;200;8000.0;2300.0;510.0;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;89;4500.0;1200.0;211.0;50.56;Apartamento
Apartamento;Ipanema;2;2;1;130;8000.0;2000.0;660.0;61.54;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2500.0;940.0;800.0;36.23;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;45;1500.0;1200.0;440.0;33.33;Apartamento
Apartamento;Botafogo;1;1;0;65;2200.0;679.0;27.0;33.85;Apartamento
Apartamento;Méier;3;0;0;60;1300.0;450.0;0.0;21.67;Apartamento
Apartamento;Barra da Tijuca;2;2;1;75;1400.0;800.0;100.0;18.67;Apartamento
Apartamento;Leblon;3;1;2;155;7200.0;1515.0;538.0;46.45;Apartamento
Apartamento;Tijuca;2;1;1;70;1600.0;740.0;0.0;22.86;Apartamento
Apartamento;Leblon;2;2;1;65;5000.0;1950.0;300.0;76.92;Apartamento
Apartamento;Tijuca;3;2;1;150;2000.0;1700.0;210.0;13.33;Apartamento
Apartamento;Lagoa;3;2;3;125;4800.0;1600.0;460.0;38.4;Apartamento
Apartamento;Leblon;2;0;1;71;6700.0;2070.0;0.0;94.37;Apartamento
Apartamento;Anil;2;1;0;46;1100.0;430.0;12.0;23.91;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1300.0;720.0;85.0;18.57;Apartamento
Apartamento;Copacabana;1;0;1;39;1800.0;600.0;0.0;46.15;Apartamento
Apartamento;Santa Teresa;1;0;0;21;800.0;312.0;15.0;38.1;Apartamento
Apartamento;Vila Isabel;3;1;0;95;1250.0;650.0;60.0;13.16;Apartamento
Apartamento;Copacabana;1;0;0;36;2200.0;590.0;0.0;61.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;2000.0;1300.0;119.0;29.85;Apartamento
Apartamento;Copacabana;3;2;1;190;7000.0;2000.0;639.0;36.84;Apartamento
Apartamento;Andaraí;3;0;0;64;1300.0;310.0;20.0;20.31;Apartamento
Apartamento;Ipanema;3;0;0;90;3500.0;998.0;95.0;38.89;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;900.0;230.0;42.22;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;82;2000.0;989.0;1313.0;24.39;Apartamento
Apartamento;Curicica;2;1;1;58;1350.0;590.0;560.0;23.28;Apartamento
Apartamento;São Conrado;4;3;1;260;8500.0;3650.0;1170.0;32.69;Apartamento
Apartamento;Camorim;2;1;1;51;1200.0;550.0;650.0;23.53;Apartamento
Apartamento;Lagoa;3;2;1;162;5500.0;1500.0;627.0;33.95;Apartamento
Apartamento;Tijuca;2;1;1;85;1600.0;960.0;90.0;18.82;Apartamento
Apartamento;Ipanema;1;0;0;50;2100.0;630.0;0.0;42.0;Apartamento
Apartamento;Cachambi;2;1;0;55;1200.0;364.0;0.0;21.82;Apartamento
Apartamento;Méier;2;1;0;77;1000.0;925.0;0.0;12.99;Apartamento
Apartamento;Barra da Tijuca;1;1;1;69;1900.0;1007.0;159.0;27.54;Apartamento
Apartamento;Maracanã;2;1;1;85;2500.0;492.0;0.0;29.41;Apartamento
Apartamento;Tijuca;3;1;1;80;3000.0;967.0;184.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1150.0;1260.0;160.0;16.43;Apartamento
Apartamento;Leblon;2;1;1;90;3500.0;1150.0;3300.0;38.89;Apartamento
Apartamento;Laranjeiras;2;1;0;63;2500.0;968.0;93.0;39.68;Apartamento
Apartamento;Laranjeiras;2;1;0;79;2300.0;780.0;118.0;29.11;Apartamento
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;196.0;42.17;Apartamento
Apartamento;Vila Isabel;2;0;0;80;1700.0;450.0;60.0;21.25;Apartamento
Apartamento;Laranjeiras;4;2;1;270;5500.0;2750.0;420.0;20.37;Apartamento
Apartamento;São Conrado;3;2;1;157;6400.0;1792.0;460.0;40.76;Apartamento
Apartamento;Ipanema;3;1;2;108;5800.0;1735.0;368.0;53.7;Apartamento
Apartamento;Ipanema;3;2;1;166;7000.0;3400.0;0.0;42.17;Apartamento
Apartamento;Botafogo;1;0;0;53;1600.0;770.0;70.0;30.19;Apartamento
Apartamento;Lagoa;3;1;1;120;5500.0;1080.0;555.0;45.83;Apartamento
Apartamento;Barra da Tijuca;3;2;2;168;3500.0;2138.0;401.0;20.83;Apartamento
Apartamento;Tijuca;2;0;1;48;1700.0;700.0;0.0;35.42;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2800.0;900.0;149.0;46.67;Apartamento
Apartamento;Laranjeiras;4;0;2;217;9000.0;1200.0;0.0;41.47;Apartamento
Apartamento;Ipanema;2;0;0;73;3000.0;700.0;190.0;41.1;Apartamento
Apartamento;Leblon;2;1;0;73;3800.0;1100.0;210.0;52.05;Apartamento
Apartamento;Copacabana;1;0;1;50;2500.0;516.0;25.0;50.0;Apartamento
Apartamento;Vila Isabel;2;2;1;91;2000.0;600.0;145.0;21.98;Apartamento
Apartamento;Campo Grande;2;1;0;50;1000.0;310.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1846.0;438.0;33.33;Apartamento
Apartamento;Centro;1;0;0;35;1000.0;300.0;0.0;28.57;Apartamento
Apartamento;Copacabana;2;0;0;79;3500.0;960.0;171.0;44.3;Apartamento
Apartamento;Copacabana;4;1;1;280;8500.0;1748.0;664.0;30.36;Apartamento
Apartamento;Camorim;3;1;1;75;2100.0;680.0;0.0;28.0;Apartamento
Apartamento;Flamengo;3;2;1;286;6500.0;2500.0;0.0;22.73;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;750.0;0.0;31.43;Apartamento
Apartamento;Ipanema;3;1;1;160;4000.0;1250.0;2.0;25.0;Apartamento
Apartamento;Vila Isabel;3;1;2;79;2200.0;622.0;122.0;27.85;Apartamento
Apartamento;Tijuca;3;2;1;109;2500.0;742.0;105.0;22.94;Apartamento
Apartamento;Jardim Botânico;3;2;2;141;5000.0;1963.0;514.0;35.46;Apartamento
Apartamento;Campo Grande;1;1;0;46;650.0;250.0;0.0;14.13;Apartamento
Apartamento;Copacabana;1;0;0;30;1300.0;400.0;25.0;43.33;Apartamento
Apartamento;Jacarepaguá;3;1;1;78;2000.0;1200.0;110.0;25.64;Apartamento
Apartamento;Catete;1;0;0;37;1300.0;360.0;24.0;35.14;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;110;2300.0;648.0;156.0;20.91;Apartamento
Apartamento;Botafogo;3;1;1;105;5800.0;1350.0;281.0;55.24;Apartamento
Apartamento;Copacabana;3;0;1;160;5000.0;800.0;190.0;31.25;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1800.0;750.0;110.0;22.22;Apartamento
Apartamento;Copacabana;4;1;3;217;9000.0;2754.0;650.0;41.47;Apartamento
Apartamento;Laranjeiras;3;2;1;130;3200.0;1050.0;220.0;24.62;Apartamento
Apartamento;Barra da Tijuca;4;3;2;270;7000.0;2600.0;650.0;25.93;Apartamento
Apartamento;Copacabana;1;0;0;45;1600.0;420.0;72.0;35.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1392.0;289.0;24.44;Apartamento
Apartamento;Lagoa;2;2;2;100;3500.0;1020.0;380.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;102;2700.0;1523.0;2944.0;26.47;Apartamento
Apartamento;Copacabana;1;0;0;40;2000.0;617.0;24.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;5000.0;1200.0;0.0;39.68;Apartamento
Apartamento;Leblon;2;1;0;80;5000.0;1700.0;180.0;62.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;84;1600.0;510.0;185.0;19.05;Apartamento
Apartamento;Laranjeiras;3;2;1;147;4900.0;1320.0;226.0;33.33;Apartamento
Apartamento;Ipanema;3;1;1;150;6000.0;2200.0;500.0;40.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1300.0;100.0;23.75;Apartamento
Apartamento;Ipanema;3;2;1;190;4500.0;2600.0;514.0;23.68;Apartamento
Apartamento;Leblon;2;1;0;82;3800.0;1060.0;0.0;46.34;Apartamento
Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400.0;500.0;27.78;Apartamento
Apartamento;Bonsucesso;2;0;0;61;1100.0;284.0;0.0;18.03;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;4100.0;1750.0;414.0;34.17;Apartamento
Apartamento;São Conrado;3;2;1;250;5500.0;750.0;500.0;22.0;Apartamento
Apartamento;Ipanema;2;1;0;124;4500.0;1177.0;297.0;36.29;Apartamento
Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
Apartamento;Botafogo;1;0;0;40;1800.0;350.0;0.0;45.0;Apartamento
Apartamento;Laranjeiras;2;0;0;70;2200.0;500.0;74.0;31.43;Apartamento
Apartamento;Barra da Tijuca;4;3;2;310;9500.0;2200.0;1750.0;30.65;Apartamento
Apartamento;Ipanema;2;1;0;45;3000.0;500.0;30.0;66.67;Apartamento
Apartamento;Flamengo;2;1;0;70;2600.0;900.0;120.0;37.14;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;80;2000.0;750.0;370.0;25.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;650.0;131.0;20.83;Apartamento
Apartamento;Ipanema;3;1;1;127;7000.0;1000.0;0.0;55.12;Apartamento
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;340.0;80.0;Apartamento
Apartamento;Ipanema;3;2;1;157;9000.0;2900.0;620.0;57.32;Apartamento
Apartamento;Vila Isabel;1;1;1;50;1050.0;450.0;0.0;21.0;Apartamento
Apartamento;Leblon;3;1;1;123;8000.0;1800.0;419.0;65.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1860.0;450.0;33.33;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;180;1700.0;1080.0;390.0;9.44;Apartamento
Apartamento;Copacabana;2;2;1;98;4200.0;760.0;250.0;42.86;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;83;1900.0;768.0;0.0;22.89;Apartamento
Apartamento;Tijuca;2;1;1;80;1500.0;500.0;30.0;18.75;Apartamento
Apartamento;Copacabana;2;0;1;122;4400.0;585.0;0.0;36.07;Apartamento
Apartamento;Barra da Tijuca;1;1;0;80;5000.0;1100.0;200.0;62.5;Apartamento
Apartamento;Leme;1;0;1;90;3500.0;550.0;0.0;38.89;Apartamento
Apartamento;Lagoa;4;3;1;210;7200.0;2700.0;0.0;34.29;Apartamento
Apartamento;Tijuca;3;1;2;100;2500.0;1300.0;283.0;25.0;Apartamento
Apartamento;Tijuca;1;0;0;34;1400.0;251.0;24.0;41.18;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0;14.75;Apartamento
Apartamento;Ipanema;3;0;0;85;3450.0;654.0;143.0;40.59;Apartamento
Apartamento;Ipanema;3;1;1;120;6500.0;1500.0;450.0;54.17;Apartamento
Apartamento;Laranjeiras;1;1;0;57;1800.0;694.0;94.0;31.58;Apartamento
Apartamento;Leblon;2;0;0;63;2200.0;900.0;175.0;34.92;Apartamento
Apartamento;Engenho de Dentro;2;1;0;66;1000.0;410.0;0.0;15.15;Apartamento
Apartamento;Fátima;1;0;0;50;1100.0;558.0;20.0;22.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2700.0;790.0;200.0;22.5;Apartamento
Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0;46.15;Apartamento
Apartamento;Taquara;2;1;0;70;1000.0;500.0;0.0;14.29;Apartamento
Apartamento;Higienópolis;1;0;0;55;750.0;120.0;0.0;13.64;Apartamento
Apartamento;Botafogo;2;1;2;84;4230.0;1140.0;202.0;50.36;Apartamento
Apartamento;Ipanema;2;1;0;100;4000.0;800.0;86.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;127;4000.0;1615.0;3335.0;31.5;Apartamento
Apartamento;Pechincha;2;1;1;50;950.0;550.0;17.0;19.0;Apartamento
Apartamento;Inhoaíba;2;1;0;60;650.0;255.0;0.0;10.83;Apartamento
Apartamento;Tijuca;2;1;1;97;2500.0;660.0;0.0;25.77;Apartamento
Apartamento;Lagoa;3;3;1;220;6000.0;1700.0;600.0;27.27;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
Apartamento;Santa Teresa;1;1;0;49;1150.0;570.0;28.0;23.47;Apartamento
Apartamento;Barra da Tijuca;3;2;1;129;3800.0;1900.0;0.0;29.46;Apartamento
Apartamento;Méier;3;1;0;100;1000.0;600.0;100.0;10.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;2000.0;1768.0;277.0;18.18;Apartamento
Apartamento;Barra da Tijuca;3;1;2;190;5500.0;2850.0;660.0;28.95;Apartamento
Apartamento;Copacabana;1;0;0;40;1400.0;539.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;300;4000.0;3800.0;8000.0;13.33;Apartamento
Apartamento;Rocha;2;1;0;68;1000.0;1000.0;0.0;14.71;Apartamento
Apartamento;Leblon;3;1;0;98;4000.0;1240.0;164.0;40.82;Apartamento
Apartamento;Tijuca;3;0;0;80;1600.0;350.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;1;2;100;3500.0;1300.0;276.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0;38.06;Apartamento
Apartamento;Ipanema;3;2;1;80;5700.0;1323.0;365.0;71.25;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;700.0;475.0;0.0;11.86;Apartamento
Apartamento;Leblon;3;1;1;124;8000.0;2055.0;462.0;64.52;Apartamento
Apartamento;Vila Isabel;2;1;1;70;1500.0;695.0;71.0;21.43;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3400.0;540.0;35.86;Apartamento
Apartamento;Tijuca;2;1;1;84;2750.0;690.0;182.0;32.74;Apartamento
Apartamento;Barra da Tijuca;3;3;1;175;3900.0;1300.0;550.0;22.29;Apartamento
Apartamento;Andaraí;1;0;0;30;1550.0;403.0;92.0;51.67;Apartamento
Apartamento;Tijuca;1;0;0;42;1500.0;150.0;226.0;35.71;Apartamento
Apartamento;Tijuca;3;2;1;120;2800.0;1600.0;170.0;23.33;Apartamento
Apartamento;Flamengo;3;1;1;137;8000.0;1945.0;0.0;58.39;Apartamento
Apartamento;Tijuca;3;1;0;81;1750.0;597.0;94.0;21.6;Apartamento
