student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name
STU00275,17,Dubai,2024-08-31,0,1,1,0.1199,1.23,10,1,0.5875,1,1,at-risk
STU00276,19,Doha,2024-02-07,0,3,5,0.3663,2.47,20,5,0.3205,1,1,at-risk
STU00277,17,Casablanca,2024-07-31,0,7,25,0.7165,9.36,7,10,0.0,0,0,active
STU00278,24,Doha,2024-04-09,0,6,0,0.0,0.2,1,0,0.6131,1,2,dropped
STU00279,27,Tunis,2024-09-10,0,7,0,0.0,1.88,3,4,0.4213,1,1,at-risk
STU00280,19,Tunis,2024-05-04,0,7,22,0.6297,5.75,3,8,0.0,0,0,active
STU00281,17,Riyadh,2024-12-01,0,1,1,0.1539,0.49,1,2,0.6961,1,2,dropped
STU00282,26,Cairo,2024-02-24,0,2,3,0.2505,4.18,4,7,0.4436,1,1,at-risk
STU00283,29,Tunis,2024-04-22,1,7,10,0.2835,2.0,7,2,0.6635,1,2,dropped
STU00284,22,Riyadh,2024-12-22,0,1,0,0.0,0.1,34,2,0.8214,1,2,dropped
STU00285,24,Baghdad,2024-08-25,0,3,1,0.0652,2.3,21,4,0.5964,1,1,at-risk
STU00286,29,Cairo,2024-10-12,0,4,3,0.1422,1.2,9,1,0.7148,1,2,dropped
STU00287,30,Dubai,2024-03-03,0,3,4,0.2863,3.46,1,2,0.2018,0,0,active
STU00288,21,Casablanca,2024-03-09,0,4,9,0.4255,3.4,5,3,0.0305,0,0,active
STU00289,18,Casablanca,2024-12-07,0,2,2,0.2425,0.8,13,2,0.7211,1,2,dropped
STU00290,22,Baghdad,2024-10-13,0,6,7,0.2259,3.22,8,5,0.2786,0,0,active
STU00291,24,Doha,2024-06-11,0,7,0,0.0,1.07,6,0,0.6263,1,2,dropped
STU00292,18,Casablanca,2024-11-09,0,2,3,0.3357,4.1,11,3,0.0647,0,0,active
STU00293,19,Baghdad,2024-08-06,0,2,1,0.0642,1.09,33,0,0.9649,1,2,dropped
STU00294,18,Baghdad,2024-08-16,0,1,2,0.3953,3.9,1,1,0.3519,1,1,at-risk
STU00295,23,Riyadh,2024-08-31,0,5,14,0.5725,10.13,12,9,0.0308,0,0,active
STU00296,32,Casablanca,2024-05-12,0,1,1,0.1319,1.7,13,3,0.5078,1,1,at-risk
STU00297,27,Dubai,2024-11-22,0,2,0,0.0,0.1,13,1,0.6395,1,2,dropped
STU00298,28,Amman,2024-09-23,0,7,0,0.002,5.95,24,8,0.4466,1,1,at-risk
STU00299,23,Casablanca,2024-11-16,0,6,1,0.043,1.11,1,0,0.8364,1,2,dropped
STU00300,22,Dubai,2024-05-20,0,2,0,0.0,3.18,15,4,0.502,1,1,at-risk
STU00301,25,Casablanca,2024-02-09,0,7,0,0.0,4.69,4,6,0.3243,1,1,at-risk
STU00302,27,Amman,2024-04-30,0,3,0,0.0,2.12,17,5,0.6054,1,2,dropped
STU00303,21,Amman,2024-06-20,0,1,0,0.0,0.79,6,1,0.7283,1,2,dropped
STU00304,18,Beirut,2024-10-03,0,6,5,0.1615,3.73,2,1,0.3106,1,1,at-risk
STU00305,27,Alexandria,2024-03-11,0,5,12,0.4889,6.13,13,6,0.0606,0,0,active
STU00306,26,Riyadh,2024-04-28,1,7,21,0.5917,10.69,4,18,0.1409,0,0,active
STU00307,24,Tunis,2024-12-21,0,6,19,0.6321,2.58,3,5,0.0,0,0,active
STU00308,18,Riyadh,2024-12-27,0,6,0,0.0,1.7,7,4,0.4667,1,1,at-risk
STU00309,19,Dubai,2024-02-02,0,2,3,0.2662,7.47,2,6,0.2307,0,0,active
STU00310,17,Tunis,2024-07-27,0,6,29,0.9568,11.25,7,12,0.2171,0,0,active
STU00311,29,Beirut,2024-10-04,0,1,1,0.2154,0.8,7,0,0.6713,1,2,dropped
STU00312,24,Casablanca,2024-07-31,0,7,0,0.0,0.43,1,0,0.7204,1,2,dropped
STU00313,19,Cairo,2024-04-15,1,5,11,0.4598,5.07,20,15,0.3224,1,1,at-risk
STU00314,22,Tunis,2024-07-18,0,6,6,0.1943,5.49,20,8,0.3838,1,1,at-risk
STU00315,28,Doha,2024-12-22,0,4,3,0.1337,6.59,13,9,0.4237,1,1,at-risk
STU00316,28,Cairo,2024-10-21,1,4,6,0.2903,2.18,2,1,0.702,1,2,dropped
STU00317,22,Tunis,2024-09-01,0,4,11,0.5665,3.5,1,1,0.0,0,0,active
STU00318,33,Cairo,2024-06-29,0,2,5,0.4934,5.33,22,6,0.2499,0,0,active
STU00319,25,Amman,2024-07-18,0,7,9,0.2648,3.25,12,6,0.4096,1,1,at-risk
STU00320,17,Tunis,2024-10-02,0,1,0,0.0137,0.97,1,2,0.5876,1,1,at-risk
STU00321,19,Baghdad,2024-11-04,1,2,4,0.3779,2.1,13,4,0.4128,1,1,at-risk
STU00322,17,Dubai,2024-09-06,0,4,6,0.2905,2.18,14,1,0.3971,1,1,at-risk
STU00323,23,Dubai,2024-05-19,0,7,9,0.2484,0.73,12,0,0.6193,1,2,dropped
STU00324,17,Tunis,2024-09-05,0,1,0,0.0715,2.18,7,6,0.3749,1,1,at-risk
STU00325,21,Cairo,2024-07-18,0,5,17,0.6814,6.11,13,6,0.0295,0,0,active
STU00326,25,Beirut,2024-12-08,0,5,0,0.0,2.19,1,5,0.5011,1,1,at-risk
STU00327,18,Tunis,2024-03-25,0,7,22,0.6206,6.35,7,15,0.1,0,0,active
STU00328,28,Casablanca,2024-03-06,0,1,2,0.3157,2.45,10,3,0.2216,0,0,active
STU00329,32,Doha,2024-09-30,0,7,10,0.2818,3.2,1,5,0.3418,1,1,at-risk
STU00330,30,Cairo,2024-07-20,0,3,7,0.4373,2.12,13,7,0.2129,0,0,active
STU00331,24,Doha,2024-10-15,0,4,0,0.0,0.11,9,1,0.5596,1,1,at-risk
STU00332,27,Cairo,2024-02-12,0,5,20,0.7823,13.08,2,10,0.1194,0,0,active
STU00333,28,Tunis,2024-03-10,0,1,2,0.3976,2.19,4,1,0.2774,0,0,active
STU00334,25,Casablanca,2024-04-03,0,6,9,0.3066,1.28,6,1,0.4706,1,1,at-risk
STU00335,23,Cairo,2024-05-13,0,4,16,0.7879,12.65,16,14,0.0037,0,0,active
STU00336,18,Tunis,2024-06-16,0,6,0,0.0,0.1,3,0,0.8372,1,2,dropped
STU00337,24,Dubai,2024-08-20,0,6,16,0.543,7.0,8,6,0.0067,0,0,active
STU00338,24,Beirut,2024-06-21,0,3,0,0.0246,0.1,12,2,0.6419,1,2,dropped
STU00339,19,Tunis,2024-05-22,0,6,3,0.1153,4.52,6,10,0.2958,0,0,active
STU00340,32,Tunis,2024-05-09,0,4,3,0.1705,4.07,13,8,0.3265,1,1,at-risk
STU00341,29,Alexandria,2024-08-28,0,6,2,0.0707,0.91,10,1,0.6673,1,2,dropped
STU00342,18,Cairo,2024-10-03,0,4,1,0.0404,0.63,9,1,0.7938,1,2,dropped
STU00343,31,Cairo,2024-06-28,0,6,10,0.3438,0.54,4,1,0.4593,1,1,at-risk
STU00344,19,Dubai,2024-11-28,0,7,20,0.5848,2.98,4,4,0.4314,1,1,at-risk
STU00345,20,Alexandria,2024-11-29,0,1,0,0.0,1.51,6,0,0.4251,1,1,at-risk
STU00346,20,Cairo,2024-01-16,0,2,5,0.4963,5.39,10,10,0.1799,0,0,active
STU00347,27,Dubai,2024-04-12,0,4,0,0.0095,2.5,1,1,0.2833,0,0,active
STU00348,32,Cairo,2024-11-14,0,6,30,1.0,14.0,6,13,0.0606,0,0,active
STU00349,24,Riyadh,2024-05-02,0,3,1,0.0608,0.67,4,1,0.6072,1,2,dropped
STU00350,25,Riyadh,2024-08-30,0,1,1,0.2284,0.83,3,2,0.6643,1,2,dropped
STU00351,21,Alexandria,2024-10-15,0,1,2,0.3176,1.16,4,1,0.5467,1,1,at-risk
STU00352,32,Dubai,2024-08-26,0,6,12,0.4139,3.97,12,6,0.0636,0,0,active
STU00353,28,Amman,2024-07-07,0,6,18,0.6166,5.54,47,4,0.2263,0,0,active
STU00354,24,Riyadh,2024-11-06,0,2,7,0.7086,9.24,2,10,0.0,0,0,active
STU00355,34,Doha,2024-02-28,0,2,2,0.2049,3.65,28,3,0.3843,1,1,at-risk
STU00356,31,Riyadh,2024-06-08,0,1,0,0.016,3.81,2,6,0.1757,0,0,active
STU00357,19,Alexandria,2024-10-23,1,1,1,0.1494,6.05,10,6,0.3056,1,1,at-risk
STU00358,30,Cairo,2024-06-08,0,6,23,0.771,8.14,8,11,0.0,0,0,active
STU00359,18,Doha,2024-12-12,0,5,5,0.2054,3.08,20,6,0.5042,1,1,at-risk
STU00360,27,Tunis,2024-07-22,0,5,7,0.2759,0.99,15,0,0.7715,1,2,dropped
STU00361,21,Dubai,2024-02-08,0,7,0,0.0,0.19,2,1,0.5367,1,1,at-risk
STU00362,27,Doha,2024-12-19,0,7,12,0.3331,4.09,8,4,0.1355,0,0,active
STU00363,25,Dubai,2024-02-22,0,6,17,0.5664,8.54,1,11,0.2195,0,0,active
STU00364,26,Amman,2024-12-16,0,5,5,0.2152,2.15,7,2,0.4351,1,1,at-risk
STU00365,23,Doha,2024-03-02,0,4,0,0.0,1.01,26,2,0.7148,1,2,dropped
STU00366,26,Doha,2024-01-22,0,4,2,0.1222,0.43,4,1,0.6626,1,2,dropped
STU00367,17,Beirut,2024-09-29,0,4,12,0.593,5.9,10,6,0.1368,0,0,active
STU00368,20,Tunis,2024-12-04,0,4,3,0.1371,2.84,34,3,0.6069,1,2,dropped
STU00369,19,Beirut,2024-02-05,0,2,4,0.3764,7.61,24,16,0.2524,0,0,active
STU00370,21,Baghdad,2024-11-27,0,2,3,0.2817,2.53,3,1,0.3088,1,1,at-risk
STU00371,23,Beirut,2024-01-07,0,1,1,0.1222,0.83,1,2,0.7691,1,2,dropped
STU00372,17,Tunis,2024-09-07,0,5,25,1.0,14.0,1,19,0.0231,0,0,active
STU00373,17,Alexandria,2024-08-09,0,7,9,0.2573,2.4,5,3,0.5523,1,1,at-risk
STU00374,28,Beirut,2024-11-21,0,6,8,0.2823,1.75,1,1,0.5824,1,1,at-risk
STU00375,22,Casablanca,2024-12-28,0,2,6,0.5761,9.13,1,10,0.0,0,0,active
STU00376,30,Riyadh,2024-08-10,0,5,4,0.1637,4.6,1,3,0.235,0,0,active
STU00377,36,Riyadh,2024-09-24,0,7,8,0.2308,0.5,1,1,0.557,1,1,at-risk
STU00378,22,Amman,2024-11-11,0,7,6,0.1589,0.89,5,1,0.6061,1,2,dropped
STU00379,28,Baghdad,2024-09-04,0,6,1,0.0268,1.15,20,1,0.8144,1,2,dropped
STU00380,28,Casablanca,2024-08-11,0,7,0,0.0,1.76,1,3,0.4588,1,1,at-risk
STU00381,19,Doha,2024-05-17,0,6,0,0.0,0.47,17,0,0.6579,1,2,dropped
STU00382,28,Beirut,2024-05-05,0,2,0,0.0,0.75,2,2,0.7121,1,2,dropped
STU00383,17,Alexandria,2024-05-22,0,7,11,0.3155,5.47,10,3,0.0832,0,0,active
STU00384,24,Casablanca,2024-05-04,0,4,4,0.2125,1.1,6,1,0.7964,1,2,dropped
STU00385,17,Casablanca,2024-10-18,1,2,5,0.5064,3.38,5,3,0.2473,0,0,active
STU00386,22,Doha,2024-12-08,0,5,12,0.4774,5.29,3,6,0.0421,0,0,active
STU00387,28,Tunis,2024-06-21,0,2,6,0.6161,5.08,4,1,0.0547,0,0,active
STU00388,23,Cairo,2024-09-10,0,1,1,0.1245,3.44,9,1,0.3568,1,1,at-risk
STU00389,19,Beirut,2024-04-03,0,2,4,0.4132,3.16,9,2,0.1346,0,0,active
STU00390,25,Casablanca,2024-04-18,1,7,16,0.4658,3.49,22,4,0.1735,0,0,active
STU00391,32,Beirut,2024-05-12,0,5,8,0.3105,0.25,9,0,0.5503,1,1,at-risk
STU00392,22,Beirut,2024-05-23,0,4,3,0.1729,0.57,18,2,0.8062,1,2,dropped
STU00393,30,Doha,2024-12-25,0,7,10,0.283,0.1,2,0,0.7949,1,2,dropped
STU00394,31,Amman,2024-10-11,0,6,5,0.1587,2.04,16,3,0.5329,1,1,at-risk
STU00395,23,Cairo,2024-09-21,0,4,8,0.3816,3.67,1,4,0.0267,0,0,active
STU00396,30,Dubai,2024-02-13,0,3,1,0.0585,0.56,10,1,0.7239,1,2,dropped
STU00397,21,Dubai,2024-07-27,0,4,0,0.0,0.36,43,0,1.0,1,2,dropped
STU00398,17,Casablanca,2024-10-11,0,2,0,0.0036,0.24,6,0,0.8282,1,2,dropped
STU00399,23,Dubai,2024-12-19,0,4,0,0.0,4.01,8,3,0.3881,1,1,at-risk
STU00400,29,Casablanca,2024-11-26,0,1,2,0.4255,5.71,3,8,0.0863,0,0,active
STU00401,18,Casablanca,2024-08-17,0,1,0,0.0,0.31,1,0,0.8444,1,2,dropped
STU00402,35,Cairo,2024-02-17,0,6,2,0.0692,0.17,5,1,0.6356,1,2,dropped
STU00403,32,Amman,2024-04-23,1,4,15,0.7341,7.99,3,11,0.0679,0,0,active
STU00404,30,Tunis,2024-12-20,0,6,8,0.2776,3.46,8,4,0.3397,1,1,at-risk
STU00405,29,Dubai,2024-06-05,0,5,1,0.0253,1.45,10,1,0.5577,1,1,at-risk
STU00406,17,Doha,2024-07-07,0,7,13,0.3777,2.11,13,3,0.4185,1,1,at-risk
STU00407,22,Casablanca,2024-10-10,0,2,1,0.1085,2.27,1,3,0.3606,1,1,at-risk
STU00408,22,Baghdad,2024-06-25,0,1,0,0.0934,3.39,1,1,0.3552,1,1,at-risk
STU00409,22,Tunis,2024-10-08,0,4,2,0.1172,2.72,3,3,0.4441,1,1,at-risk
STU00410,23,Beirut,2024-06-29,0,3,3,0.1897,1.63,2,2,0.6389,1,2,dropped
STU00411,29,Casablanca,2024-05-18,0,4,7,0.3428,6.17,5,8,0.3107,1,1,at-risk
STU00412,26,Amman,2024-05-08,0,5,2,0.0864,0.1,20,0,0.9025,1,2,dropped
STU00413,17,Dubai,2024-03-02,0,2,4,0.3884,3.61,23,2,0.1466,0,0,active
STU00414,21,Dubai,2024-06-10,0,1,2,0.411,6.31,27,4,0.091,0,0,active
STU00415,17,Alexandria,2024-10-01,0,5,0,0.0,1.87,9,3,0.3969,1,1,at-risk
STU00416,25,Riyadh,2024-04-08,0,5,6,0.2533,3.25,5,2,0.4271,1,1,at-risk
STU00417,22,Dubai,2024-09-04,0,4,0,0.008,0.98,19,1,0.6837,1,2,dropped
STU00418,20,Amman,2024-10-28,1,7,15,0.4308,2.47,1,3,0.5518,1,1,at-risk
STU00419,34,Baghdad,2024-11-01,1,1,1,0.1895,1.4,27,2,0.9628,1,2,dropped
STU00420,29,Amman,2024-02-21,0,4,5,0.2574,1.55,1,0,0.3315,1,1,at-risk
STU00421,29,Dubai,2024-05-31,0,3,9,0.5708,5.08,34,5,0.3423,1,1,at-risk
STU00422,24,Dubai,2024-07-03,0,7,3,0.0759,1.75,7,2,0.4329,1,1,at-risk
STU00423,28,Riyadh,2024-06-03,0,7,5,0.1364,2.01,32,4,0.6438,1,2,dropped
STU00424,32,Cairo,2024-12-28,0,1,0,0.0418,1.84,1,5,0.5362,1,1,at-risk
STU00425,20,Baghdad,2024-03-05,0,3,3,0.2172,2.15,10,3,0.3116,1,1,at-risk
STU00426,33,Amman,2024-01-24,0,5,23,0.9127,14.0,5,19,0.0,0,0,active
STU00427,29,Cairo,2024-10-10,0,7,0,0.0,0.98,3,1,0.6071,1,2,dropped
STU00428,27,Amman,2024-12-23,0,7,5,0.1354,5.3,9,8,0.3347,1,1,at-risk
STU00429,17,Riyadh,2024-11-22,0,2,2,0.1522,1.88,3,2,0.4463,1,1,at-risk
STU00430,24,Casablanca,2024-02-22,0,3,0,0.0,3.44,19,3,0.4956,1,1,at-risk
STU00431,28,Cairo,2024-10-20,1,2,3,0.2742,3.45,1,4,0.4914,1,1,at-risk
STU00432,21,Amman,2024-08-28,0,2,4,0.4101,1.28,1,2,0.5565,1,1,at-risk
STU00433,24,Casablanca,2024-08-13,0,4,0,0.0224,3.03,4,0,0.2229,0,0,active
STU00434,31,Beirut,2024-04-04,0,1,0,0.0,1.29,12,1,0.5773,1,1,at-risk
STU00435,29,Cairo,2024-05-09,0,7,13,0.3686,3.98,2,5,0.0779,0,0,active
STU00436,26,Casablanca,2024-02-28,0,3,5,0.3116,8.17,1,11,0.0153,0,0,active
STU00437,21,Alexandria,2024-07-24,0,5,6,0.2554,3.9,10,5,0.2333,0,0,active
STU00438,27,Casablanca,2024-02-07,0,3,2,0.1304,0.1,14,3,0.6536,1,2,dropped
STU00439,26,Doha,2024-11-18,0,4,0,0.0,1.65,6,1,0.4266,1,1,at-risk
STU00440,21,Cairo,2024-03-18,0,4,13,0.6674,3.21,19,5,0.027,0,0,active
STU00441,22,Riyadh,2024-10-15,0,6,7,0.2365,3.63,30,5,0.4954,1,1,at-risk
STU00442,17,Amman,2024-02-13,0,6,20,0.6597,10.06,9,6,0.1054,0,0,active
STU00443,17,Dubai,2024-03-01,0,7,16,0.4667,4.42,12,6,0.3488,1,1,at-risk
STU00444,25,Baghdad,2024-08-01,0,3,6,0.371,5.51,3,6,0.1534,0,0,active
STU00445,21,Doha,2024-11-01,1,3,4,0.253,3.98,1,6,0.4519,1,1,at-risk
STU00446,22,Doha,2024-04-25,1,1,0,0.0426,0.2,1,0,0.7161,1,2,dropped
STU00447,21,Baghdad,2024-07-13,0,5,3,0.1281,1.88,5,0,0.2905,0,0,active
STU00448,17,Casablanca,2024-08-14,0,1,0,0.0,3.17,2,5,0.2071,0,0,active
STU00449,24,Amman,2024-10-28,1,2,6,0.5905,4.8,4,3,0.1862,0,0,active
STU00450,37,Tunis,2024-06-05,0,2,1,0.134,0.87,1,0,0.7544,1,2,dropped
STU00451,24,Doha,2024-11-13,0,1,0,0.0225,0.92,2,1,0.6602,1,2,dropped
STU00452,22,Cairo,2024-11-08,0,1,2,0.3012,4.44,15,7,0.1637,0,0,active
STU00453,25,Alexandria,2024-04-16,1,2,10,0.9967,14.0,7,20,0.1731,0,0,active
STU00454,21,Dubai,2024-05-15,0,6,16,0.536,6.85,48,3,0.2904,0,0,active
STU00455,17,Alexandria,2024-03-21,0,6,7,0.2268,2.84,4,5,0.488,1,1,at-risk
STU00456,22,Dubai,2024-03-29,0,1,1,0.2306,1.32,3,2,0.6868,1,2,dropped
STU00457,32,Baghdad,2024-02-08,0,4,2,0.1197,2.03,18,2,0.5227,1,1,at-risk
STU00458,24,Riyadh,2024-01-02,0,3,7,0.452,7.67,15,8,0.1287,0,0,active
STU00459,27,Tunis,2024-08-18,0,6,7,0.2265,0.44,2,1,0.5957,1,1,at-risk
STU00460,19,Doha,2024-08-28,0,3,3,0.1922,1.52,14,0,0.4893,1,1,at-risk
STU00461,30,Amman,2024-01-17,0,2,3,0.2802,5.11,2,15,0.3368,1,1,at-risk
STU00462,23,Dubai,2024-05-27,0,7,9,0.2668,1.25,2,2,0.7839,1,2,dropped
STU00463,31,Amman,2024-12-25,0,2,1,0.0968,1.66,5,2,0.4605,1,1,at-risk
STU00464,20,Casablanca,2024-02-06,0,3,0,0.0,0.2,1,1,0.6973,1,2,dropped
STU00465,21,Dubai,2024-05-15,0,5,11,0.4325,6.61,5,8,0.066,0,0,active
STU00466,22,Doha,2024-12-04,0,1,0,0.0,0.76,30,1,0.6318,1,2,dropped
STU00467,27,Dubai,2024-08-05,0,3,4,0.2407,0.2,6,0,0.7327,1,2,dropped
STU00468,22,Alexandria,2024-10-05,0,2,4,0.3527,8.81,6,19,0.0288,0,0,active
STU00469,27,Dubai,2024-11-27,0,1,0,0.0506,1.24,12,1,0.6905,1,2,dropped
STU00470,26,Riyadh,2024-05-16,0,4,3,0.1419,5.48,1,4,0.3839,1,1,at-risk
STU00471,30,Riyadh,2024-02-06,0,7,0,0.0,1.55,13,1,0.3368,1,1,at-risk
STU00472,25,Cairo,2024-03-25,0,7,5,0.1543,2.32,5,1,0.4258,1,1,at-risk
STU00473,30,Amman,2024-10-31,1,1,3,0.6389,7.99,1,6,0.2268,0,0,active
STU00474,26,Doha,2024-05-27,0,4,12,0.6212,4.69,18,7,0.0942,0,0,active
STU00475,17,Casablanca,2024-03-04,0,7,12,0.3567,2.84,4,3,0.2075,0,0,active
STU00476,28,Casablanca,2024-12-18,0,3,1,0.0922,0.63,2,1,0.797,1,2,dropped
STU00477,23,Amman,2024-12-24,0,3,4,0.2684,4.26,7,6,0.3464,1,1,at-risk
STU00478,26,Tunis,2024-05-19,0,1,0,0.0353,2.91,10,7,0.4777,1,1,at-risk
STU00479,30,Baghdad,2024-10-03,0,1,2,0.3768,1.83,13,1,0.2027,0,0,active
STU00480,27,Casablanca,2024-08-12,0,4,6,0.3107,0.31,8,1,0.388,1,1,at-risk
STU00481,26,Alexandria,2024-11-02,1,7,5,0.1451,2.44,6,2,0.6477,1,2,dropped
STU00482,22,Cairo,2024-08-09,0,2,0,0.0,0.18,11,0,0.7135,1,2,dropped
STU00483,18,Beirut,2024-11-05,1,1,0,0.0,0.94,1,1,0.7928,1,2,dropped
STU00484,20,Amman,2024-01-14,0,6,14,0.4647,6.16,4,9,0.0967,0,0,active
STU00485,29,Alexandria,2024-04-27,1,5,6,0.26,2.96,4,2,0.6174,1,2,dropped
STU00486,22,Doha,2024-10-27,1,3,9,0.6132,7.1,5,8,0.3699,1,1,at-risk
STU00487,17,Cairo,2024-12-10,0,6,3,0.0983,1.01,8,1,0.6248,1,2,dropped
STU00488,24,Amman,2024-10-22,1,3,8,0.5097,4.76,19,2,0.3582,1,1,at-risk
STU00489,22,Cairo,2024-03-30,0,6,10,0.3499,5.09,23,7,0.2611,0,0,active
STU00490,29,Casablanca,2024-09-22,0,7,7,0.1883,3.44,5,5,0.2168,0,0,active
STU00491,22,Casablanca,2024-05-22,0,3,2,0.1275,0.8,8,1,0.7549,1,2,dropped
STU00492,22,Riyadh,2024-10-26,1,1,1,0.1518,0.32,1,1,0.8064,1,2,dropped
STU00493,24,Tunis,2024-11-21,0,6,3,0.089,0.37,2,1,0.7036,1,2,dropped
STU00494,25,Casablanca,2024-02-16,0,3,2,0.1545,0.8,4,0,0.7649,1,2,dropped
STU00495,19,Casablanca,2024-06-27,0,4,9,0.4637,8.78,9,10,0.1787,0,0,active
STU00496,25,Tunis,2024-06-19,0,3,10,0.6364,10.33,9,15,0.0,0,0,active
STU00497,32,Beirut,2024-12-09,0,2,6,0.5891,9.03,4,8,0.0367,0,0,active
STU00498,25,Alexandria,2024-03-23,0,3,2,0.1587,0.21,9,0,0.7166,1,2,dropped
STU00499,19,Beirut,2024-07-29,0,1,2,0.3527,1.16,27,1,0.5733,1,1,at-risk
STU00500,22,Casablanca,2024-05-27,0,7,4,0.1066,1.61,6,5,0.477,1,1,at-risk
STU00501,17,Tunis,2024-10-08,0,4,6,0.2763,4.95,12,5,0.3249,1,1,at-risk
STU00502,26,Cairo,2024-08-20,0,6,0,0.0,2.86,1,3,0.459,1,1,at-risk
STU00503,28,Alexandria,2024-06-10,0,5,0,0.0,0.79,1,0,0.7913,1,2,dropped
STU00504,21,Amman,2024-06-14,0,7,28,0.8006,14.0,12,23,0.0,0,0,active
STU00505,25,Alexandria,2024-07-25,0,7,6,0.1765,3.54,1,2,0.2719,0,0,active
STU00506,17,Baghdad,2024-01-01,0,6,7,0.2301,2.14,8,1,0.3605,1,1,at-risk
STU00507,24,Baghdad,2024-08-24,0,1,2,0.3106,7.85,5,11,0.0365,0,0,active
STU00508,24,Tunis,2024-01-28,0,3,4,0.2434,4.58,12,3,0.2854,0,0,active
STU00509,17,Dubai,2024-09-22,0,1,3,0.5035,8.41,1,17,0.1536,0,0,active
STU00510,26,Beirut,2024-11-14,0,1,1,0.2964,0.1,20,1,0.778,1,2,dropped
STU00511,23,Casablanca,2024-11-16,0,6,2,0.0657,1.23,11,0,0.7142,1,2,dropped
STU00512,17,Casablanca,2024-01-27,0,3,0,0.0165,1.47,3,1,0.7559,1,2,dropped
STU00513,17,Dubai,2024-05-16,0,6,3,0.1094,0.29,5,3,0.7173,1,2,dropped
STU00514,26,Baghdad,2024-03-08,0,4,0,0.0,0.34,34,1,0.7778,1,2,dropped
STU00515,27,Amman,2024-08-12,0,4,1,0.0541,1.37,1,1,0.604,1,2,dropped
STU00516,22,Casablanca,2024-03-03,0,5,0,0.0,0.19,3,0,0.6581,1,2,dropped
STU00517,17,Cairo,2024-11-18,0,2,0,0.0,0.1,7,2,0.7962,1,2,dropped
STU00518,26,Doha,2024-05-02,0,7,14,0.3997,4.0,9,2,0.2223,0,0,active
STU00519,19,Riyadh,2024-06-08,0,4,8,0.3932,4.07,6,6,0.0427,0,0,active
STU00520,19,Baghdad,2024-01-08,0,2,0,0.0,0.47,5,0,0.6366,1,2,dropped
STU00521,19,Baghdad,2024-07-27,0,3,2,0.1434,0.53,5,2,0.7367,1,2,dropped
STU00522,19,Alexandria,2024-04-25,1,3,5,0.3078,1.09,11,2,0.6026,1,2,dropped
STU00523,22,Alexandria,2024-08-24,0,1,5,0.9747,14.0,1,20,0.0,0,0,active
STU00524,29,Alexandria,2024-11-27,0,3,5,0.3473,5.84,6,10,0.0,0,0,active
STU00525,28,Riyadh,2024-09-12,0,7,0,0.0,0.67,1,2,0.5053,1,1,at-risk
STU00526,21,Amman,2024-09-17,0,6,0,0.0,0.7,6,0,0.7038,1,2,dropped
STU00527,26,Amman,2024-07-31,0,3,5,0.3502,3.4,6,4,0.0376,0,0,active
STU00528,28,Casablanca,2024-08-29,0,2,2,0.2024,2.63,3,1,0.4241,1,1,at-risk
STU00529,18,Dubai,2024-08-21,0,4,8,0.4167,5.55,6,4,0.1736,0,0,active
STU00530,20,Baghdad,2024-03-15,0,5,4,0.15,0.48,9,0,0.8045,1,2,dropped
STU00531,22,Tunis,2024-04-07,0,7,0,0.0,1.05,18,2,0.7001,1,2,dropped
STU00532,25,Doha,2024-09-17,0,1,3,0.6401,9.43,15,11,0.1194,0,0,active
STU00533,32,Riyadh,2024-02-05,0,6,14,0.4644,4.18,10,8,0.0567,0,0,active
STU00534,23,Amman,2024-07-31,0,3,1,0.0469,0.36,15,2,0.6968,1,2,dropped
STU00535,27,Beirut,2024-09-16,0,7,31,0.8754,12.59,4,13,0.09,0,0,active
STU00536,30,Amman,2024-01-02,0,6,2,0.0665,1.28,1,1,0.6124,1,2,dropped
STU00537,26,Amman,2024-06-01,0,5,1,0.0418,2.09,11,1,0.4058,1,1,at-risk
STU00538,27,Doha,2024-10-23,1,3,0,0.0101,0.52,4,1,0.8426,1,2,dropped
STU00539,27,Casablanca,2024-03-17,0,5,4,0.1546,5.0,14,5,0.1981,0,0,active
STU00540,25,Casablanca,2024-10-02,0,4,3,0.139,0.74,7,1,0.6399,1,2,dropped
STU00541,23,Casablanca,2024-06-25,0,5,2,0.0659,1.38,1,2,0.7098,1,2,dropped
STU00542,30,Beirut,2024-10-09,0,4,8,0.4151,4.4,7,6,0.1256,0,0,active
STU00543,17,Baghdad,2024-07-12,0,6,1,0.0392,3.03,13,4,0.3131,1,1,at-risk
STU00544,27,Casablanca,2024-06-13,0,1,0,0.0,0.1,15,1,0.7445,1,2,dropped
STU00545,20,Dubai,2024-12-23,0,4,2,0.1144,0.17,25,1,0.8032,1,2,dropped
STU00546,20,Dubai,2024-10-19,1,3,2,0.1372,0.93,5,2,0.7294,1,2,dropped
STU00547,25,Tunis,2024-04-29,1,2,10,0.9933,14.0,17,23,0.1168,0,0,active
STU00548,22,Tunis,2024-01-23,0,1,3,0.6097,7.92,1,9,0.0,0,0,active
STU00549,23,Beirut,2024-08-30,0,1,0,0.0,0.4,13,1,0.6629,1,2,dropped
